,order_date,order_day_of_week,store,supplier_id,category,product_case_pack,retail_price,replenishment_unit_cost,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity,balance,year,month,day
10165,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,1.1036106750392465,6,2.95,6.54,2.3,2,8,3,1,1,0.166666,1.8428845020624631,1.503843466107617,1.644404332129964
10166,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,8.4,17.0,3,20,3,1,2,2.375,1.8428845020624631,1.503843466107617,1.644404332129964
10167,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,1.1268382352941178,12,2.6,14.4,5.3,2,20,3,1,1,0.416666,1.8428845020624631,1.503843466107617,1.644404332129964
10168,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,1.1036106750392465,10,3.5,15.2,8.5,3,20,3,1,1,0.8,1.8428845020624631,1.503843466107617,1.644404332129964
10169,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.28,4.2,2,12,3,1,2,0.5,1.8428845020624631,1.503843466107617,1.644404332129964
10170,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.28,3.3,2,12,3,1,2,0.125,1.8428845020624631,1.503843466107617,1.644404332129964
10171,2017-02-09,1.755433207765865,1.736079176247126,1.5733957219251338,2.601526717557252,6,4.85,7.62,13.8,3,15,3,1,2,2.0,1.8428845020624631,1.503843466107617,1.644404332129964
10172,2017-02-12,1.522090852520224,1.736079176247126,2.2366281557552417,1.7796101949025487,4,6.1,10.98,6.0,4,12,2,3,3,0.25,1.8428845020624631,1.503843466107617,1.6537102473498233
10173,2017-02-12,1.522090852520224,1.736079176247126,2.2366281557552417,1.97098976109215,4,6.95,9.97,3.6,2,6,2,1,2,1.0,1.8428845020624631,1.503843466107617,1.6537102473498233
10174,2017-02-12,1.522090852520224,1.736079176247126,2.2366281557552417,1.97098976109215,4,5.95,8.17,3.5,2,8,2,1,1,1.0,1.8428845020624631,1.503843466107617,1.6537102473498233
10175,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,10,3.5,14.8,8.5,15,30,2,2,2,1.3,1.8428845020624631,1.503843466107617,1.6537102473498233
10176,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.34,9.0,3,10,2,1,1,1.5,1.8428845020624631,1.503843466107617,1.6537102473498233
10177,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.7796101949025487,4,4.95,8.24,4.3,2,8,2,1,1,1.0,1.8428845020624631,1.503843466107617,1.6537102473498233
10178,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.1030701754385965,4,2.8,4.08,4.4,3,12,2,2,2,0.75,1.8428845020624631,1.503843466107617,1.6537102473498233
10179,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.1268382352941178,4,2.95,7.24,2.7,2,12,2,1,1,1.0,1.8428845020624631,1.503843466107617,1.6537102473498233
10180,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.1268382352941178,8,2.95,11.52,3.3,3,12,2,1,2,0.375,1.8428845020624631,1.503843466107617,1.6537102473498233
10181,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,10,3.95,20.4,10.3,6,12,2,1,1,1.4,1.8428845020624631,1.503843466107617,1.6537102473498233
10182,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.5092783505154639,6,2.4,3.6,3.0,3,20,2,1,1,0.833333,1.8428845020624631,1.503843466107617,1.6537102473498233
10183,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.0503597122302157,16,2.6,18.56,6.0,5,30,2,1,1,0.625,1.8428845020624631,1.503843466107617,1.6537102473498233
10184,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.5092783505154639,10,2.4,6.0,6.9,3,12,2,1,1,0.8,1.8428845020624631,1.503843466107617,1.6537102473498233
10185,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.75,7.74,12.9,2,8,2,1,2,1.666666,1.8428845020624631,1.503843466107617,1.6537102473498233
10186,2017-02-12,1.522090852520224,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.75,7.74,9.5,2,12,2,1,2,1.166666,1.8428845020624631,1.503843466107617,1.6537102473498233
10187,2017-02-15,1.8335139039364392,1.736079176247126,2.2366281557552417,1.97098976109215,4,5.95,8.17,4.1,2,8,1,1,1,1.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10188,2017-02-15,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,6.904,15.0,2,10,1,1,3,2.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10189,2017-02-15,1.8335139039364392,1.736079176247126,2.2366281557552417,1.7796101949025487,4,6.1,10.98,7.1,4,12,1,1,3,2.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10190,2017-02-15,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3821138211382116,6,4.95,9.936,13.8,2,10,1,1,3,2.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10191,2017-02-15,1.8335139039364392,1.736079176247126,2.2366281557552417,1.97098976109215,4,4.95,7.55,3.4,2,6,1,1,1,1.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10192,2017-02-15,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3821138211382116,6,4.95,9.936,14.0,2,10,1,1,3,2.333333,1.8428845020624631,1.503843466107617,1.7477148080438756
10193,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,24,2.8,28.32,14.2,20,200,4,2,2,0.041666,1.8428845020624631,1.503843466107617,1.7477148080438756
10194,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,24,1.2,10.32,144.0,80,120,4,3,4,6.9583330000000005,1.8428845020624631,1.503843466107617,1.7477148080438756
10195,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0,10,3.3,12.8,3.8,8,60,4,1,1,0.9,1.8428845020624631,1.503843466107617,1.7477148080438756
10196,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,6,2.5,4.02,8.6,6,40,4,1,2,2.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10197,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,12,1.9,7.32,24.4,60,120,4,2,3,5.166666,1.8428845020624631,1.503843466107617,1.7477148080438756
10198,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,24,1.5,12.48,23.4,10,100,4,1,1,0.916666,1.8428845020624631,1.503843466107617,1.7477148080438756
10199,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,18,1.5,13.5,9.6,8,100,4,1,1,0.611111,1.8428845020624631,1.503843466107617,1.7477148080438756
10200,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,12,2.2,9.48,36.0,20,60,4,2,2,3.333333,1.8428845020624631,1.503843466107617,1.7477148080438756
10201,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1144578313253013,12,3.95,29.4,1.6,4,20,4,1,1,0.333333,1.8428845020624631,1.503843466107617,1.7477148080438756
10202,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,2.656050955414013,24,1.5,12.72,46.0,60,120,4,1,2,3.708333,1.8428845020624631,1.503843466107617,1.7477148080438756
10203,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,12,3.2,16.92,10.2,6,80,4,1,2,1.166666,1.8428845020624631,1.503843466107617,1.7477148080438756
10204,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,4,1.4,1.6,15.4,10,30,4,2,5,4.5,1.8428845020624631,1.503843466107617,1.7477148080438756
10205,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,6,2.9,7.02,10.2,6,30,4,1,2,2.666666,1.8428845020624631,1.503843466107617,1.7477148080438756
10206,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2073170731707317,18,1.5,27.0,5.6,6,30,4,1,1,0.388888,1.8428845020624631,1.503843466107617,1.7477148080438756
10207,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1036106750392465,8,2.95,11.84,0.0,4,20,4,1,1,0.375,1.8428845020624631,1.503843466107617,1.7477148080438756
10208,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0595744680851065,7,3.95,13.93,4.0,6,30,4,1,1,1.142857,1.8428845020624631,1.503843466107617,1.7477148080438756
10209,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0595744680851065,8,3.95,15.92,4.6,6,30,4,1,1,1.25,1.8428845020624631,1.503843466107617,1.7477148080438756
10210,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0503597122302157,8,3.95,19.44,1.8,4,20,4,1,1,0.625,1.8428845020624631,1.503843466107617,1.7477148080438756
10211,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2475247524752475,12,2.85,16.68,10.6,15,60,4,1,1,2.083333,1.8428845020624631,1.503843466107617,1.7477148080438756
10212,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2475247524752475,12,2.95,20.04,11.8,10,60,4,1,1,1.416666,1.8428845020624631,1.503843466107617,1.7477148080438756
10213,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1888888888888889,16,3.5,26.24,10.4,6,30,4,1,1,0.8125,1.8428845020624631,1.503843466107617,1.7477148080438756
10214,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0270270270270272,20,1.4,9.0,8.6,6,50,4,1,1,0.45,1.8428845020624631,1.503843466107617,1.7477148080438756
10215,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,24,1.5,12.68,8.2,10,60,4,1,1,0.458333,1.8428845020624631,1.503843466107617,1.7477148080438756
10216,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,6,1.5,3.02,26.0,25,60,4,4,8,5.166666,1.8428845020624631,1.503843466107617,1.7477148080438756
10217,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,28,1.5,8.4,8.0,6,30,4,1,1,0.32142800000000005,1.8428845020624631,1.503843466107617,1.7477148080438756
10218,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,6,1.5,2.61,34.0,30,600,4,2,8,9.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10219,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1888888888888889,10,4.1,16.6,6.2,8,50,4,1,1,1.4,1.8428845020624631,1.503843466107617,1.7477148080438756
10220,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,12,1.6,6.6,52.0,60,120,4,1,4,8.416666000000001,1.8428845020624631,1.503843466107617,1.7477148080438756
10221,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1888888888888889,16,3.3,27.04,1.6,5,50,4,1,1,0.375,1.8428845020624631,1.503843466107617,1.7477148080438756
10222,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,6,3.5,9.6,4.4,4,30,4,1,1,1.166666,1.8428845020624631,1.503843466107617,1.7477148080438756
10223,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,3.0350877192982457,24,2.2,18.72,168.0,80,120,4,3,5,7.791666,1.8428845020624631,1.503843466107617,1.7477148080438756
10224,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1363636363636365,32,1.6,18.56,8.6,15,50,4,1,1,0.6875,1.8428845020624631,1.503843466107617,1.7477148080438756
10225,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1144578313253013,16,3.8,28.0,7.0,7,50,4,1,1,0.625,1.8428845020624631,1.503843466107617,1.7477148080438756
10226,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.44,18,3.25,27.36,19.2,8,100,4,1,1,0.833333,1.8428845020624631,1.503843466107617,1.7477148080438756
10227,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.5060728744939271,18,2.5,13.32,6.8,4,30,4,1,1,0.44444399999999995,1.8428845020624631,1.503843466107617,1.7477148080438756
10228,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,24,2.2,20.64,23.2,15,600,4,1,1,1.583333,1.8428845020624631,1.503843466107617,1.7477148080438756
10229,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.055263157894737,30,2.55,18.0,13.6,8,100,4,1,1,0.46666599999999997,1.8428845020624631,1.503843466107617,1.7477148080438756
10230,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,12,2.8,14.04,6.4,6,100,4,1,1,0.916666,1.8428845020624631,1.503843466107617,1.7477148080438756
10231,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0588235294117647,40,2.7,45.6,8.8,6,100,4,1,1,0.35,1.8428845020624631,1.503843466107617,1.7477148080438756
10232,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,24,2.2,21.6,13.6,20,120,4,1,1,1.208333,1.8428845020624631,1.503843466107617,1.7477148080438756
10233,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,32,1.6,15.36,10.4,15,50,4,1,1,0.75,1.8428845020624631,1.503843466107617,1.7477148080438756
10234,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1654135338345866,24,1.9,14.64,5.4,8,50,4,1,1,0.541666,1.8428845020624631,1.503843466107617,1.7477148080438756
10235,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,24,1.5,8.4,9.6,8,60,4,1,1,0.291666,1.8428845020624631,1.503843466107617,1.7477148080438756
10236,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0503597122302157,14,2.6,12.04,10.2,6,60,4,1,1,0.5714279999999999,1.8428845020624631,1.503843466107617,1.7477148080438756
10237,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,24,2.2,20.64,10.8,6,200,4,1,1,0.458333,1.8428845020624631,1.503843466107617,1.7477148080438756
10238,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.44,12,1.95,6.36,16.2,8,130,4,1,1,1.333333,1.8428845020624631,1.503843466107617,1.7477148080438756
10239,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0380952380952382,24,2.5,19.68,8.2,8,120,4,1,1,0.5,1.8428845020624631,1.503843466107617,1.7477148080438756
10240,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,24,1.5,11.04,5.4,15,100,4,1,1,0.833333,1.8428845020624631,1.503843466107617,1.7477148080438756
10241,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,24,1.1,8.68,25.8,40,400,4,1,3,2.083333,1.8428845020624631,1.503843466107617,1.7477148080438756
10242,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8196078431372549,6,1.95,4.43,8.4,8,40,4,1,2,2.166666,1.8428845020624631,1.503843466107617,1.7477148080438756
10243,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,6,1.4,2.7,24.2,20,200,4,2,8,5.3333330000000005,1.8428845020624631,1.503843466107617,1.7477148080438756
10244,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0380952380952382,24,1.95,17.04,9.2,8,30,4,1,1,0.583333,1.8428845020624631,1.503843466107617,1.7477148080438756
10245,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0588235294117647,36,2.9,39.24,7.8,4,60,4,1,1,0.25,1.8428845020624631,1.503843466107617,1.7477148080438756
10246,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1363636363636365,32,1.5,12.8,7.0,15,200,4,1,1,0.0,1.8428845020624631,1.503843466107617,1.7477148080438756
10247,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.3504043126684635,6,3.95,9.24,2.2,3,20,4,1,1,0.5,1.8428845020624631,1.503843466107617,1.7477148080438756
10248,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1654135338345866,24,1.9,13.44,21.2,10,100,4,1,1,1.083333,1.8428845020624631,1.503843466107617,1.7477148080438756
10249,2017-02-15,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0476190476190477,24,2.9,20.88,7.8,4,30,4,1,1,0.458333,1.8428845020624631,1.503843466107617,1.7477148080438756
10250,2017-02-16,1.755433207765865,1.736079176247126,1.5733957219251338,1.1268382352941178,4,2.95,7.24,2.8,2,12,3,1,1,0.75,1.8428845020624631,1.503843466107617,1.83402489626556
10251,2017-02-16,1.755433207765865,1.736079176247126,1.5733957219251338,1.1036106750392465,8,3.95,12.64,7.5,3,30,3,1,1,1.0,1.8428845020624631,1.503843466107617,1.83402489626556
10252,2017-02-19,1.522090852520224,1.736079176247126,2.2366281557552417,1.97098976109215,4,5.95,8.17,3.7,2,8,1,1,2,1.25,1.8428845020624631,1.503843466107617,2.0292164674634794
10253,2017-02-19,1.522090852520224,1.736079176247126,2.2366281557552417,1.97098976109215,4,4.95,7.55,3.5,2,6,1,1,2,1.25,1.8428845020624631,1.503843466107617,2.0292164674634794
10254,2017-02-19,1.522090852520224,1.736079176247126,2.2366281557552417,2.3821138211382116,6,4.95,9.936,14.6,2,10,1,1,3,1.833333,1.8428845020624631,1.503843466107617,2.0292164674634794
10255,2017-02-19,1.522090852520224,1.736079176247126,2.2366281557552417,1.97098976109215,4,6.95,9.97,5.1,2,6,1,1,2,1.75,1.8428845020624631,1.503843466107617,2.0292164674634794
10256,2017-02-19,1.522090852520224,1.736079176247126,1.5733957219251338,1.1036106750392465,10,2.5,8.7,4.3,5,40,2,1,1,0.6,1.8428845020624631,1.503843466107617,2.0292164674634794
10257,2017-02-19,1.522090852520224,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.34,11.4,3,10,2,1,1,2.166666,1.8428845020624631,1.503843466107617,2.0292164674634794
10258,2017-02-19,1.522090852520224,1.736079176247126,1.5733957219251338,1.0072463768115942,16,2.0,7.04,8.3,6,30,2,1,1,0.5,1.8428845020624631,1.503843466107617,2.0292164674634794
10259,2017-02-19,1.522090852520224,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.75,7.74,8.9,2,12,2,1,1,1.166666,1.8428845020624631,1.503843466107617,2.0292164674634794
10260,2017-02-19,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,15,3.8,30.6,7.9,4,30,2,1,1,0.6,1.8428845020624631,1.503843466107617,2.0292164674634794
10261,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.0740740740740742,8,2.1,8.56,8.9,4,20,2,1,2,1.0,1.8428845020624631,1.503843466107617,1.8573033707865167
10262,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,2.819105691056911,1,1.5,0.6,3.6,4,12,2,2,6,6.0,1.8428845020624631,1.503843466107617,1.8573033707865167
10263,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.34,14.2,3,10,2,1,3,2.0,1.8428845020624631,1.503843466107617,1.8573033707865167
10264,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1036106750392465,10,2.5,8.7,5.9,3,40,2,1,1,0.7,1.8428845020624631,1.503843466107617,1.8573033707865167
10265,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1036106750392465,8,3.95,12.64,8.3,3,30,2,1,1,1.375,1.8428845020624631,1.503843466107617,1.8573033707865167
10266,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.28,3.8,2,12,2,1,1,0.625,1.8428845020624631,1.503843466107617,1.8573033707865167
10267,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.28,3.0,2,12,2,1,1,0.125,1.8428845020624631,1.503843466107617,1.8573033707865167
10268,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.28,5.2,2,12,2,1,1,0.875,1.8428845020624631,1.503843466107617,1.8573033707865167
10269,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,2.601526717557252,6,4.85,7.62,13.0,3,15,2,1,4,2.0,1.8428845020624631,1.503843466107617,1.8573033707865167
10270,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,8.4,15.0,3,20,2,1,4,1.375,1.8428845020624631,1.503843466107617,1.8573033707865167
10271,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.75,7.74,10.5,2,12,2,1,3,1.333333,1.8428845020624631,1.503843466107617,1.8573033707865167
10272,2017-02-21,1.8500421229991575,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.75,7.74,14.0,2,8,2,1,3,1.666666,1.8428845020624631,1.503843466107617,1.8573033707865167
10273,2017-02-22,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,6.9275,10.8,2,12,1,1,4,1.5,1.8428845020624631,1.503843466107617,2.2742138364779874
10274,2017-02-22,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,8.256,23.0,2,12,1,2,4,1.875,1.8428845020624631,1.503843466107617,2.2742138364779874
10275,2017-02-22,1.8335139039364392,1.736079176247126,2.2366281557552417,1.7796101949025487,4,6.1,10.98,8.6,4,12,1,2,3,1.75,1.8428845020624631,1.503843466107617,2.2742138364779874
10276,2017-02-22,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3821138211382116,6,4.95,9.936,17.6,2,10,1,1,5,2.666666,1.8428845020624631,1.503843466107617,2.2742138364779874
10277,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,24,1.2,10.32,144.0,80,120,4,4,4,6.166666,1.8428845020624631,1.503843466107617,2.2742138364779874
10278,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0772058823529411,12,3.1,16.92,4.6,6,60,4,1,1,0.833333,1.8428845020624631,1.503843466107617,2.2742138364779874
10279,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.4,12,2.75,11.88,12.2,8,60,4,1,1,1.083333,1.8428845020624631,1.503843466107617,2.2742138364779874
10280,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0232558139534884,10,3.3,12.8,3.4,8,60,4,1,1,0.9,1.8428845020624631,1.503843466107617,2.2742138364779874
10281,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,24,1.5,12.48,22.2,10,100,4,1,1,1.083333,1.8428845020624631,1.503843466107617,2.2742138364779874
10282,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,2.9513513513513514,30,2.2,0.5583,96.0,15,100,4,3,3,1.366666,1.8428845020624631,1.503843466107617,2.2742138364779874
10283,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0854700854700854,20,1.95,18.2,14.6,10,40,4,1,1,0.75,1.8428845020624631,1.503843466107617,2.2742138364779874
10284,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,24,3.3,28.32,5.0,8,60,4,1,1,0.416666,1.8428845020624631,1.503843466107617,2.2742138364779874
10285,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2980769230769231,12,2.8,12.48,4.8,8,60,4,1,1,0.916666,1.8428845020624631,1.503843466107617,2.2742138364779874
10286,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,24,2.2,20.64,10.6,20,200,4,1,1,1.208333,1.8428845020624631,1.503843466107617,2.2742138364779874
10287,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,2.656050955414013,12,2.2,9.48,10.2,30,60,4,1,1,3.333333,1.8428845020624631,1.503843466107617,2.2742138364779874
10288,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,3.7628865979381443,24,0.8,3.44,108.0,100,250,4,2,2,7.5,1.8428845020624631,1.503843466107617,2.2742138364779874
10289,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0129310344827587,20,2.8,25.8,5.2,5,100,4,1,1,0.5,1.8428845020624631,1.503843466107617,2.2742138364779874
10290,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,24,2.8,28.08,14.4,6,60,4,1,1,-0.125,1.8428845020624631,1.503843466107617,2.2742138364779874
10291,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.055263157894737,24,2.7,25.44,14.2,8,60,4,1,1,0.916666,1.8428845020624631,1.503843466107617,2.2742138364779874
10292,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1012658227848102,18,2.5,17.46,10.8,8,60,4,1,1,0.611111,1.8428845020624631,1.503843466107617,2.2742138364779874
10293,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,12,2.8,11.88,16.6,10,200,4,2,2,0.833333,1.8428845020624631,1.503843466107617,2.2742138364779874
10294,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,24,2.2,21.6,24.0,40,300,4,1,1,2.416666,1.8428845020624631,1.503843466107617,2.2742138364779874
10295,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,24,1.5,11.04,7.4,6,120,4,1,1,0.25,1.8428845020624631,1.503843466107617,2.2742138364779874
10296,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,30,1.4,12.0,8.6,8,100,4,1,1,0.533333,1.8428845020624631,1.503843466107617,2.2742138364779874
10297,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,20,1.4,8.6,3.6,8,100,4,1,1,0.55,1.8428845020624631,1.503843466107617,2.2742138364779874
10298,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,12,2.5,9.36,18.8,30,100,4,2,2,2.5,1.8428845020624631,1.503843466107617,2.2742138364779874
10299,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0476190476190477,34,2.9,33.66,10.6,6,40,4,1,1,0.411764,1.8428845020624631,1.503843466107617,2.2742138364779874
10300,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,3.0350877192982457,24,1.5,16.56,86.0,60,120,4,4,4,2.875,1.8428845020624631,1.503843466107617,2.2742138364779874
10301,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,24,1.5,11.04,20.6,15,60,4,1,1,0.958333,1.8428845020624631,1.503843466107617,2.2742138364779874
10302,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,24,0.9,6.93,14.2,2,30,4,1,1,0.333333,1.8428845020624631,1.503843466107617,2.2742138364779874
10303,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,3.0350877192982457,6,3.5,9.78,16.8,15,30,4,1,1,4.8333330000000005,1.8428845020624631,1.503843466107617,2.2742138364779874
10304,2017-02-22,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,6,3.2,7.86,5.6,6,30,4,1,1,1.833333,1.8428845020624631,1.503843466107617,2.2742138364779874
